dt,ndvi_d,ndvi_c,cosmos_vwc,precip,GCC
2020-05-29,0.7871422971383771,,39.7,0.0,0.386
2020-05-30,0.7442103066972668,,37.0,0.1,0.384
2020-05-31,0.8045426130443842,,34.6,0.0,0.384
2020-06-01,0.781238681637088,,37.0,0.0,0.383
2020-06-02,0.710708782742681,,36.3,0.5,0.383
2020-06-03,0.5290349533491158,,37.8,1.8,0.387
2020-06-04,0.0582846879209699,,30.8,0.7,0.391
2020-06-05,,,31.9,4.7,0.386
2020-06-06,0.0280170853543763,,36.1,4.8,0.387
2020-06-07,0.2429931972789115,,35.4,0.1,0.386
2020-06-08,0.0233811386353759,,36.1,0.3,0.383
2020-06-09,0.0355248550635253,0.8587,35.8,3.9,0.384
2020-06-10,0.1864864864864865,,38.2,5.3,0.387
2020-06-11,0.8587421127620598,,39.8,3.0,0.388
2020-06-12,0.0467325227963525,,37.0,9.0,0.39
2020-06-13,0.0106731775374956,,41.9,0.0,0.383
2020-06-14,0.2202360876897133,,37.2,0.0,0.385
2020-06-15,0.0725910989485813,,40.1,0.2,0.386
2020-06-16,0.0310549063550504,,40.4,0.0,0.387
2020-06-17,0.0697808535178777,,33.1,0.0,0.387
2020-06-18,0.8793989719256623,,35.1,1.7,0.388
2020-06-19,0.0472904085954042,,34.2,12.4,0.388
2020-06-20,0.8772104112855156,,39.2,7.3,0.385
2020-06-21,0.137844611528822,,41.6,15.4,0.385
2020-06-22,0.0318930041152263,,49.1,4.0,0.386
2020-06-23,0.008498922671774,,48.2,10.4,0.386
2020-06-24,0.1602806260118726,,50.7,0.2,0.385
2020-06-25,0.6167890870933893,0.8375,45.4,0.2,0.382
2020-06-26,0.0449665277251484,,42.2,0.2,0.382
2020-06-27,0.231549917264203,,41.8,11.7,0.378
2020-06-28,0.012411462733121,,55.9,12.2,0.38
2020-06-29,0.7601547388781431,,46.7,6.2,0.381
2020-06-30,0.0422087308470656,,52.8,3.1,0.38
2020-07-01,0.0844979176307265,,50.4,0.6,0.381
2020-07-02,0.4712830957230142,,45.2,1.8,0.38
2020-07-03,0.0151542815409895,,57.9,19.4,0.385
2020-07-04,0.0334562147875078,,56.0,4.9,0.383
2020-07-05,0.960344547375264,,52.9,6.2,0.387
2020-07-06,0.8375338471151843,,52.3,1.5,0.384
2020-07-07,0.0761642003176991,,53.6,1.0,0.385
2020-07-08,0.0803310206469949,,51.4,3.2,0.379
2020-07-09,0.5716928769657724,,47.7,0.3,0.385
2020-07-10,0.0180585243605808,,50.9,1.1,0.382
2020-07-11,0.1812677622636846,0.7572,47.5,1.1,0.379
2020-07-12,0.411177021542304,,49.4,0.5,0.38
2020-07-13,0.0082766973958683,,51.2,0.6,0.379
2020-07-14,-0.0027061855670103,,53.3,6.3,0.381
2020-07-15,0.0551093261936635,,59.3,1.6,0.377
2020-07-16,0.1327886603012107,,53.2,0.1,0.385
2020-07-17,0.0152297535786652,,60.4,12.9,0.382
2020-07-18,0.3003291278113,,52.8,0.4,0.387
2020-07-19,0.4038390550018457,,55.5,0.0,0.387
2020-07-20,0.0555634705798546,,54.2,0.0,0.382
2020-07-21,0.7572089711641153,,48.5,0.4,0.38
2020-07-22,0.0380712220923796,,48.6,14.6,0.382
2020-07-23,0.0299141738188484,,56.9,9.0,0.385
2020-07-24,0.0821014782261286,,59.5,5.2,0.385
2020-07-25,0.0204829526863425,,65.5,2.0,0.386
2020-07-26,0.7104446742502585,,52.7,0.2,0.384
2020-07-27,0.0355521936459909,0.8529,58.0,20.0,0.387
2020-07-28,0.1396778295888088,,53.7,3.3,0.388
2020-07-29,0.2137285491419656,,56.9,0.4,0.384
2020-07-30,0.0117420861086314,,60.7,6.9,0.386
2020-07-31,0.0786576235356293,,59.7,2.6,0.382
2020-08-01,0.0945685139233526,,57.6,6.6,0.387
2020-08-02,0.2840584073460785,,67.0,9.9,0.387
2020-08-03,0.1920608509626812,,56.3,0.0,0.388
2020-08-04,0.0018531535561377,,64.0,15.7,0.392
2020-08-05,0.0557807686071023,,70.3,10.9,0.386
2020-08-06,0.4303323794849218,,69.5,0.0,0.389
2020-08-07,0.0206798712282424,,69.6,3.8,0.391
2020-08-08,0.852914798206278,,65.6,0.0,0.389
2020-08-09,0.275737507525587,,59.5,0.0,0.389
2020-08-10,0.5101822079314041,,64.0,0.0,0.388
2020-08-11,0.3819204705280655,,61.0,0.0,0.388
2020-08-12,0.3232490148722511,0.8403,58.9,0.0,0.388
2020-08-13,0.3573061100106658,,54.1,0.0,0.388
2020-08-14,0.8403658283101226,,,0.0,0.386
2020-08-15,0.983257918552036,,,0.0,0.39
2020-08-16,0.0214987293083316,,,0.0,0.388
2020-08-17,0.0100376411543287,,,2.9,0.393
2020-08-18,0.0397415185783521,,,5.7,0.394
2020-08-19,0.057159793377932,,,11.4,0.391
2020-08-20,0.0276729559748427,,,7.3,0.389
2020-08-21,0.0013773106197897,,,23.1,0.39
2020-08-22,0.0342344618494189,,,2.3,0.391
2020-08-23,0.1201923076923077,,,32.1,0.391
2020-08-24,0.429453773402818,,,0.0,0.393
2020-08-25,0.0647609410574247,,,57.9,0.375
2020-08-26,0.1222872240045291,,,11.5,0.395
2020-08-27,0.0054302422723475,,,28.0,0.402
2020-08-28,0.2455573505654281,0.7844,,18.4,0.396
2020-08-29,0.140571634010426,,,0.0,0.397
2020-08-30,0.0912309368191721,,,0.0,0.393
2020-08-31,0.7834377917055607,,,0.0,0.391
2020-09-01,0.0205836057634096,,,1.9,0.391
2020-09-02,0.0120581142285747,,,21.6,0.391
2020-09-03,0.5367872470876762,,,0.9,0.39
2020-09-04,0.7844717861688587,,,1.3,0.389
2020-09-05,0.0372259051504334,,,1.5,0.391
2020-09-06,0.6758979983548121,,,0.5,0.39
2020-09-07,0.0071489361702127,,,10.2,0.389
2020-09-08,0.0193607305936073,,,0.9,0.392
2020-09-09,0.4899403357846538,,,0.0,0.392
2020-09-10,0.0217074868679197,,,0.2,0.389
2020-09-11,0.1467369274422375,,,1.3,0.392
2020-09-12,0.1047369896290759,,,7.9,0.388
2020-09-13,0.0244716991996314,0.8661000000000001,,0.1,0.391
2020-09-14,0.0896046852122986,,,0.0,0.388
2020-09-15,0.8243754731264193,,,3.9,0.39
2020-09-16,0.1102481850413641,,,0.0,0.392
2020-09-17,0.2515581487866331,,,0.0,0.389
2020-09-18,0.7546286876907426,,,0.0,0.387
2020-09-19,0.8661207050026705,,,0.0,0.383
2020-09-20,0.8395939086294416,,,0.0,0.388
2020-09-21,0.0745807249401035,,,0.0,0.386
2020-09-22,0.0469919725804996,,,2.0,0.385
2020-09-23,0.0733474726051608,,,4.5,0.389
2020-09-24,0.1719077568134172,,,8.2,0.391
2020-09-25,0.8638743455497382,,,0.7,0.39
2020-09-26,0.8295566502463054,,,0.0,0.386
2020-09-27,0.8272744048717475,,,0.0,0.386
2020-09-28,0.1677177979690005,,,3.2,0.386
2020-09-29,0.2393647192285876,0.8439000000000001,,0.4,0.385
2020-09-30,0.054738490992951,,,,0.381
2020-10-01,0.8582219639744335,,73.5,0.0,0.38
2020-10-02,0.8439600733346914,,57.3,0.1,0.337
2020-10-03,0.0007374136890795,,68.9,9.1,0.377
2020-10-04,-0.0052866460693443,,70.6,44.4,0.391
2020-10-05,0.0184129767645769,,79.6,14.9,0.396
2020-10-06,0.7347981604496678,,77.2,4.3,0.394
2020-10-07,0.3429878048780488,,61.4,3.3,0.391
2020-10-08,0.2772651999053702,,,,0.389
2020-10-09,0.7185702547247329,,,,
2020-10-10,0.8261711188540457,,,,
2020-10-11,0.6547085201793722,,,,
2020-10-12,,,,,
2020-10-13,0.0816599732262382,,,,
2020-10-14,0.527195165303946,,,,
2020-10-15,0.1099555844437222,0.7971,,,
2020-10-16,0.7971233913701741,,,,
2020-10-17,0.1353808626233507,,,,
2020-10-18,0.3986013986013986,,,,
2020-10-19,-0.0041371947150673,,,,
2020-10-20,0.0060482587381422,,,,
2020-10-21,0.2391107534453274,,,,0.382
2020-10-22,0.842445620223398,,67.3,1.9,0.382
2020-10-23,0.7707251394498942,,68.1,7.9,0.382
2020-10-24,0.2806292225471413,,72.0,4.8,0.382
2020-10-25,0.2024601481109577,,67.7,1.5,0.381
2020-10-26,0.2611995557201036,,65.6,6.7,0.38
2020-10-27,0.0191716404413094,,64.7,9.1,0.375
2020-10-28,0.7465204555040067,,67.1,0.0,0.38
2020-10-29,-0.0037048014226437,,66.7,12.6,0.383
2020-10-30,0.6598683154006745,,61.6,0.4,0.377
2020-10-31,0.0128302845528455,0.7822,,,0.377
2020-11-01,0.6972005963226768,,,,
2020-11-02,0.1228529363651235,,,,
2020-11-03,0.6054158607350096,,,,
2020-11-04,0.7822337214316516,,,,
2020-11-05,0.1540748334187596,,,,
2020-11-06,0.0332606950338341,,,,
2020-11-07,0.154732282738918,,,,
2020-11-08,0.0044694586988909,,,,
2020-11-09,,,,,
2020-11-10,-0.0085258325439043,,,,
2020-11-11,-0.0139541309754075,,,,
2020-11-12,0.0973493975903614,,,,
2020-11-13,0.2979539641943734,,,,
2020-11-14,0.0033444816053511,,,,
2020-11-15,0.0057243505063848,,,,
2020-11-16,0.0130346625470696,0.2342,,,
2020-11-17,-0.0060729893864578,,,,
2020-11-18,0.0106447688564476,,,,
2020-11-19,0.1281824219614788,,,,
2020-11-20,,,,,
2020-11-21,0.3853979652902453,,,,
2020-11-22,0.2342657342657342,,,,
2020-11-23,-0.0103083502138194,,,,
2020-11-24,0.0016230002318571,,,,
2020-11-25,0.1828121027205695,,76.8,0.1,0.372
2020-11-26,0.0866977225672877,,76.2,0.0,0.373
2020-11-27,0.0839722526469514,,73.8,0.0,0.375
2020-11-28,0.0770831362905514,,80.1,0.0,0.37
2020-11-29,-0.0102927416120839,,84.9,0.0,0.367
2020-11-30,-0.006245817532902,,83.4,3.8,0.374
2020-12-01,,,83.3,0.0,0.374
2020-12-02,0.0214707461084272,0.6583,75.6,1.9,0.374
2020-12-03,0.5509427434699878,,65.0,0.3,0.375
2020-12-04,,,60.2,12.1,0.377
2020-12-05,-0.0658051351810916,,67.6,1.6,0.378
2020-12-06,0.6583801122694467,,68.8,0.4,0.335
2020-12-07,0.0631385905161121,,75.6,0.2,0.374
2020-12-08,0.0734328358208955,,73.3,7.6,0.381
2020-12-09,0.0179447976180896,,81.4,5.2,0.378
2020-12-10,0.0090222795065365,,84.0,5.8,0.382
2020-12-11,0.087226352042556,,82.5,3.4,0.38
2020-12-12,,,77.5,0.0,0.367
2020-12-13,-0.0163526824136941,,78.8,15.1,0.378
2020-12-14,0.1535351720420447,,71.4,4.5,0.378
2020-12-15,,,70.7,0.0,0.375
2020-12-16,0.0227385892116182,,75.7,14.4,0.383
2020-12-17,0.3552473891456942,,83.8,4.5,0.377
2020-12-18,,0.6576000000000001,74.2,4.4,0.387
2020-12-19,-0.0097786927431806,,66.4,1.0,0.378
2020-12-20,0.5467315976774677,,75.6,0.1,0.376
2020-12-21,0.0904637991734272,,66.2,3.2,0.387
2020-12-22,0.2160677859720696,,63.0,0.3,0.364
2020-12-23,,,70.4,3.0,0.384
2020-12-24,0.6576793452094367,,75.8,0.7,0.375
2020-12-25,0.0413345690454124,,76.0,1.9,0.378
2020-12-26,,,90.8,11.7,0.386
2020-12-27,0.0186603810646238,,81.3,4.2,0.334
2020-12-28,-0.0052710250963732,,80.4,15.7,0.334
2020-12-29,,,81.2,0.8,0.371
2020-12-30,0.3261025273713291,,82.3,0.6,0.348
2021-01-01,0.515933044017359,0.3996,84.6,0.2,0.369
2021-01-02,0.0418612849211245,,84.6,1.5,0.34
2021-01-03,0.5287180607119458,,86.4,0.0,0.368
2021-01-04,0.1449120937666489,,79.8,0.0,0.37
2021-01-05,-0.0013042060645582,,74.2,0.0,0.37
2021-01-06,,,77.1,0.5,0.367
2021-01-07,0.100248550124275,,73.1,2.9,0.349
2021-01-08,0.3019471615321327,,,1.1,0.339
2021-01-09,,,,0.0,0.345
2021-01-10,0.0129274076340549,,,1.0,0.345
2021-01-11,-0.0109654167625182,,,4.2,0.372
2021-01-12,,,,0.0,0.371
2021-01-13,-0.0021186440677966,,,24.1,0.352
2021-01-14,0.0252396166134185,,,9.1,0.374
2021-01-15,0.0993906282832527,,,14.1,0.373
2021-01-16,0.3996821613031386,,,11.5,0.376
2021-01-17,0.1019451198332754,0.0609,,0.9,0.379
2021-01-18,0.048025799703652,,,4.0,0.37
2021-01-19,-0.0064060292039566,,,20.9,0.378
2021-01-20,0.0173440601817991,,,0.5,0.376
2021-01-21,0.0609076433121019,,,5.2,0.334
2021-01-22,0.0540675844806007,,,0.4,0.335
2021-01-23,,,,0.3,0.334
2021-01-24,0.0001464772227918,,,1.3,0.334
2021-01-25,0.0363739930018715,,,0.0,0.333
2021-01-26,0.0066051530277819,,,8.4,0.337
2021-01-27,0.0536994155915757,,,5.3,0.369
2021-01-28,-0.0040476971884914,,,22.4,0.376
2021-01-29,0.0080476900149031,,,0.3,0.366
2021-01-30,0.0851242646176011,,,1.1,0.373
2021-01-31,0.0522642293311175,,,0.1,0.37
2021-02-01,0.0239900301173538,,,2.8,0.373
2021-02-02,0.0125150421179302,0.518,,30.0,0.332
2021-02-03,0.0215163934426229,,,27.7,0.364
2021-02-04,0.024254674077817,,,19.3,0.376
2021-02-05,-0.0194552529182879,,,22.0,0.368
2021-02-06,,,,0.1,0.376
2021-02-07,0.0357107132139641,,,0.6,0.371
2021-02-08,0.2201034509380066,,,0.0,0.364
2021-02-09,0.2428989751098096,,,0.0,0.364
2021-02-10,0.0774548133038699,,,0.0,0.359
2021-02-11,0.3398957730167921,,,0.0,0.361
2021-02-12,0.2086546700942587,,,0.2,0.357
2021-02-13,-0.0091964420322629,,,1.6,0.353
2021-02-14,-0.0034207525655644,,,6.4,0.368
2021-02-15,0.0518531111866712,,,3.9,0.362
2021-02-16,0.1897070900629619,,,1.9,0.361
2021-02-17,0.5180303407112659,,,2.6,0.359
2021-02-18,-0.018557130942452,0.5644,,4.4,0.366
2021-02-19,-0.0110627908751049,,,9.5,0.365
2021-02-20,-0.0060033209860774,,,3.9,0.364
2021-02-21,0.55623973727422,,,0.0,0.362
2021-02-22,0.5644608489322436,,,0.0,0.334
2021-02-23,-0.0023559648747055,,76.2,8.8,0.368
2021-02-24,0.0823232323232323,,73.5,0.6,0.367
2021-02-25,0.5925618462560186,,74.2,0.0,0.364
2021-02-26,0.5541674799921921,,74.6,0.0,0.364
2021-02-27,0.0357058777367966,,78.5,0.0,0.366
2021-02-28,0.3862035064722268,,70.4,0.0,0.361
2021-03-01,0.6019108280254777,,61.4,0.0,0.359
2021-03-02,0.0272414705104469,,71.5,0.0,0.361
2021-03-03,0.0180681558283144,,76.2,0.0,0.362
2021-03-04,0.1772697864998921,,79.1,2.3,0.362
2021-03-05,0.0451517394522575,,71.1,0.0,0.365
2021-03-06,0.1191164327002477,0.6144000000000001,77.8,0.0,0.36
2021-03-07,0.2329333884981382,,72.4,0.1,0.362
2021-03-08,0.0743779777660137,,76.2,0.6,0.362
2021-03-09,0.0023593691791878,,79.8,6.6,0.363
2021-03-10,-0.0024213075060532,,73.2,8.5,0.368
2021-03-11,0.0874918988982501,,63.7,4.3,0.368
2021-03-12,0.3672654690618762,,73.4,6.9,0.366
2021-03-13,0.5643808584114455,,62.1,6.6,0.364
2021-03-14,0.0046278924327704,,78.9,4.4,0.367
2021-03-15,0.1093520298541219,,68.7,0.0,0.366
2021-03-16,0.6144777662874871,,62.6,2.1,0.365
2021-03-17,0.3558368495077356,,60.5,0.0,0.367
2021-03-18,0.1672473867595819,,69.6,0.1,0.365
2021-03-19,0.4951380785686503,,93.8,0.0,0.362
2021-03-20,0.0659518213866039,,74.0,0.6,0.363
2021-03-21,0.0963039014373716,,70.5,0.0,0.364
2021-03-22,0.0179750550256786,0.6528,68.0,0.0,0.365
2021-03-23,0.1497767555134623,,64.6,0.7,0.365
2021-03-24,0.0575755460953311,,74.7,0.3,0.367
2021-03-25,0.029410344328005,,71.9,3.3,0.365
2021-03-26,0.0911444847229414,,73.2,4.1,0.367
2021-03-27,0.1496062992125984,,80.7,0.8,0.37
2021-03-28,0.0171444246331093,,86.9,13.1,0.369
2021-03-29,0.0152204232611727,,88.6,0.6,0.377
2021-03-30,0.0244821092278719,,83.0,0.0,0.377
2021-03-31,0.0132746314455339,,81.6,0.0,0.375
2021-04-01,0.0531437694822473,,72.2,0.0,0.375
2021-04-02,0.6528153430046717,,64.3,0.0,0.328
2021-04-03,0.6468422021727122,,68.3,0.0,0.328
2021-04-04,0.0474082536055976,,65.1,1.2,0.373
2021-04-05,0.6391578300291993,,65.1,1.1,0.366
2021-04-06,0.1037764503391718,,70.1,2.6,0.368
2021-04-07,0.0753524550315994,0.5983,63.3,0.9,0.372
2021-04-08,0.0587066089302193,,73.6,4.7,0.372
2021-04-09,0.0359509069186488,,73.9,1.9,0.368
2021-04-10,0.6457073760580411,,74.3,0.0,0.361
2021-04-11,0.1883089770354906,,65.6,0.3,0.364
2021-04-12,0.2615083251714006,,72.3,0.0,0.366
2021-04-13,0.1888773850022186,,65.2,0.0,0.365
2021-04-14,,,72.2,0.0,0.359
2021-04-15,0.6782486443060856,,67.0,0.0,0.349
2021-04-16,0.2876942461150777,,65.5,0.0,0.361
2021-04-17,0.5983246908655764,,74.3,0.0,0.358
2021-04-18,0.0092866478640709,,79.5,2.6,0.361
2021-04-19,0.430281690140845,,72.8,0.0,0.365
2021-04-20,0.0496870411869252,,68.4,0.8,0.368
2021-04-21,0.6793819410912603,,64.1,0.0,0.328
2021-04-22,0.4376039933444259,,61.6,0.0,0.364
2021-04-23,0.1269219173952366,0.7828,56.0,0.0,0.368
2021-04-24,0.6297066777615977,,55.0,0.0,0.328
2021-04-25,0.2751470133085732,,62.0,0.0,0.364
2021-04-26,0.1069080282490461,,52.4,0.0,0.369
2021-04-27,0.1045410285916615,,55.5,0.2,0.37
2021-04-28,0.2845484949832776,,54.6,0.1,0.366
2021-04-29,0.2422543523163175,,48.9,2.6,0.37
2021-04-30,0.7781843128287217,,48.2,0.0,0.366
2021-05-01,0.0292345741644999,,47.0,5.2,0.368
2021-05-02,0.2269966769794889,,50.1,0.0,0.372
2021-05-03,-0.0038328162073371,,54.6,22.9,0.373
2021-05-04,0.0118309859154929,,52.8,3.6,0.371
2021-05-05,0.6396629941672067,,57.2,0.8,0.369
2021-05-06,0.7828181453231634,,54.7,0.6,0.366
2021-05-07,0.5329924519113708,,51.0,0.7,0.371
2021-05-08,0.0131315860578222,,47.9,12.4,0.369
2021-05-09,0.3578190079515335,0.7873,46.6,0.0,0.369
2021-05-10,0.1261569248728425,,48.1,3.1,0.373
2021-05-11,0.1098039215686274,,45.1,0.0,0.374
2021-05-12,0.4793698424606151,,50.4,3.4,0.372
2021-05-13,0.7074954296160878,,53.7,0.0,0.37
2021-05-14,0.0656923076923076,,47.5,0.0,0.372
2021-05-15,0.1119985141158989,,44.3,0.6,0.376
2021-05-16,0.4790624176981827,,46.2,0.3,0.369
2021-05-17,0.3509534961525594,,42.8,0.0,0.377
2021-05-18,0.3446852425180599,,43.1,0.0,0.377
2021-05-19,0.0158889782783588,,45.5,3.8,0.379
2021-05-20,0.0133538170645237,,45.3,36.4,0.375
2021-05-21,0.0077542952714003,,54.8,23.5,0.381
2021-05-22,0.0788119526947729,,47.4,1.0,0.383
2021-05-23,0.0218446601941747,,51.8,12.6,0.383
2021-05-24,0.787321063394683,,50.9,0.5,0.38
2021-05-25,0.0876370636979994,0.7888000000000001,54.6,0.0,0.379
2021-05-26,0.4678960603520536,,51.1,0.0,0.38
2021-05-27,0.087074583635047,,52.1,0.0,0.38
2021-05-28,0.0198846201055603,,55.3,1.9,0.379
2021-05-29,0.3021167415009622,,54.3,0.0,0.382
2021-05-30,0.5577842925474464,,59.0,0.0,0.376
2021-05-31,0.7916282500460999,,49.6,0.0,0.381
2021-06-01,0.6541850220264317,,50.0,0.0,0.383
2021-06-02,0.7888583218707015,,46.8,1.4,0.381
2021-06-03,0.2549157303370786,,49.7,6.3,0.381
2021-06-04,0.2793854948195784,,48.4,0.0,0.382
2021-06-05,0.0762479429511793,,52.3,1.3,0.38
2021-06-06,0.0518554927500614,,52.4,0.0,0.387
2021-06-07,0.5020149683362118,,46.4,0.0,0.385
2021-06-08,0.1681943171402383,,48.3,0.2,0.388
2021-06-09,0.0225743046042051,,48.8,0.0,0.389
2021-06-10,0.0854619447571218,0.6826,49.5,0.1,0.391
2021-06-11,0.0294457667460047,,48.1,0.0,0.394
2021-06-12,0.292077354959451,,52.3,0.0,0.389
2021-06-13,0.0265752765752765,,46.0,0.0,0.389
2021-06-14,0.0579131709701067,,45.3,5.2,0.39
2021-06-15,0.0458180832316659,,43.6,0.0,0.391
2021-06-16,0.1498782890923843,,51.9,0.8,0.392
2021-06-17,0.1047860768672951,,47.5,0.0,0.392
2021-06-18,0.1733682031164868,,42.0,0.0,0.389
2021-06-19,0.2101799034664326,,39.5,0.0,0.391
2021-06-20,0.6826282349294902,,37.2,0.0,0.387
2021-06-21,0.9176514032496308,,36.7,0.0,0.383
2021-06-22,0.5460385438972163,,35.2,0.2,0.386
2021-06-23,0.0504005103849152,,44.4,5.4,0.389
2021-06-24,0.0115541090317331,,42.9,12.1,0.389
2021-06-25,0.3128914405010438,,46.3,0.1,0.392
2021-06-26,0.8875878220140515,0.885,45.5,0.0,0.394
2021-06-27,0.0779442691903259,,40.2,0.0,0.387
2021-06-28,0.8850478967097043,,38.5,0.0,0.383
2021-06-29,0.8611013679410733,,36.0,0.0,0.335
2021-06-30,0.064754918306102,,36.5,0.0,0.383
2021-07-01,0.0619387942092724,,39.9,0.0,0.385
2021-07-02,0.1915220733582253,,39.4,0.0,0.378
2021-07-03,0.0371262291792093,,38.9,0.8,0.383
2021-07-04,0.0284927570932599,,35.9,0.3,0.38
2021-07-05,0.0549721155935395,,35.3,0.7,0.384
2021-07-06,0.509313725490196,,33.7,0.0,0.379
2021-07-07,0.7902858144836051,,33.2,0.0,0.381
2021-07-08,0.0206572769953051,,37.4,1.3,0.379
2021-07-09,0.1002186863735766,,37.4,0.0,0.379
2021-07-10,0.0546184738955823,,37.0,0.0,0.38
2021-07-11,,,34.1,1.1,0.38
2021-07-12,0.349478390461997,0.8118000000000001,36.3,1.1,0.382
2021-07-13,0.2852052263428797,,35.7,0.0,0.38
2021-07-14,0.39150495318225,,35.0,0.0,0.379
2021-07-15,0.5676351140268666,,32.7,0.0,0.377
2021-07-16,0.3048392794065701,,32.5,0.0,0.376
2021-07-17,0.8294010889292196,,35.7,0.0,0.367
2021-07-18,0.9917334022216482,,33.3,0.0,0.369
2021-07-19,0.0796183325512279,,35.8,0.0,0.373
2021-07-20,0.8118532455315146,,34.8,0.0,0.366
2021-07-21,0.7988165680473372,,32.9,0.0,0.369
2021-07-22,0.7886215426129976,,35.5,0.0,0.368
2021-07-23,0.7642239417387346,,30.0,0.0,0.37
2021-07-24,0.8246318607764391,,29.5,0.2,0.368
2021-07-25,0.7954764196342637,,30.5,0.1,0.363
2021-07-26,0.0284127827987477,,28.6,0.2,0.368
2021-07-27,0.1174676622147439,,30.5,20.6,0.371
2021-07-28,0.0392983865568722,0.1901,34.5,4.6,0.378
2021-07-29,0.0673170731707317,,37.6,7.2,0.373
2021-07-30,0.0600046696240952,,34.1,0.2,0.377
2021-07-31,0.0244057556244534,,35.9,0.3,0.377
2021-08-01,0.303363074811256,,34.2,0.2,0.376
2021-08-02,0.0288688494825394,,35.4,0.7,0.372
2021-08-03,0.0728098200773499,,35.7,0.0,0.374
2021-08-04,0.190180965147453,,35.6,21.2,0.372
2021-08-05,0.0154471544715447,,42.3,11.5,0.388
2021-08-06,-0.0125523012552301,,39.7,24.4,0.376
2021-08-07,0.0084504066758212,,41.1,10.6,0.376
2021-08-08,0.0088029617441382,,47.9,33.1,0.374
2021-08-09,0.1949983102399459,,46.5,0.9,0.38
2021-08-10,0.0373756386125302,,,0.2,0.379
2021-08-11,0.014197696222877,,,8.6,0.386
2021-08-12,0.2026569066015995,,,1.1,0.379
2021-08-13,0.1227072094163805,0.8853000000000001,,0.1,0.379
2021-08-14,0.1120597652081109,,,0.0,0.378
2021-08-15,0.0262005792415976,,,0.2,0.383
2021-08-16,0.0261895979343415,,,0.9,0.382
2021-08-17,0.1706208985360928,,,2.7,0.373
2021-08-18,0.2408150663785118,,,0.1,0.384
2021-08-19,0.129889669007021,,,0.6,0.382
2021-08-20,0.0665171898355754,,,0.6,0.383
2021-08-21,0.091552774575992,,,7.9,0.385
2021-08-22,0.0267191102671911,,,0.1,0.388
2021-08-23,0.1462231462231462,,,0.0,0.385
2021-08-24,0.8898717381689518,,,0.0,0.376
2021-08-25,0.8487856388595565,,,0.0,0.381
2021-08-26,0.1628050664195242,,,0.0,0.381
2021-08-27,0.124185667752443,,,0.0,0.382
2021-08-28,0.8853211009174312,,,0.0,0.38
2021-08-29,0.0859217426381605,0.6402,,0.0,0.385
2021-08-30,0.1095730337078651,,,0.0,0.39
2021-08-31,0.4568460309003729,,,0.0,0.388
2021-09-01,0.850635838150289,,,0.0,0.379
2021-09-02,0.0442873629544143,,,0.0,0.385
2021-09-03,0.0263379279104381,,,0.0,0.384
2021-09-04,0.0125898095049766,,39.9,0.0,0.384
2021-09-05,0.5383061121400909,,42.0,5.6,0.382
2021-09-06,0.0609517601043024,,46.6,0.2,0.384
2021-09-07,0.6402622718412192,,47.6,0.0,0.383
2021-09-08,0.3975308641975308,,43.3,0.0,0.382
2021-09-09,0.0599211775114614,,44.1,0.3,0.387
2021-09-10,0.038936500438626,,42.7,9.0,0.384
2021-09-11,0.261297720221233,,48.6,0.3,0.385
2021-09-12,0.0783826919666607,,44.5,0.0,0.388
2021-09-13,0.0047521267233792,,49.9,6.7,0.382
2021-09-14,0.1076333439795592,0.3981,48.1,0.0,0.385
2021-09-15,0.0234479798250791,,49.6,2.7,0.388
2021-09-16,0.0103513837053728,,48.7,0.0,0.387
2021-09-17,0.0104571984435797,,55.8,13.7,0.384
2021-09-18,0.3981092436974789,,52.5,0.1,0.386
2021-09-19,0.8622950819672132,,45.0,1.1,0.384
2021-09-20,0.0329998506794086,,50.0,0.1,0.385
2021-09-21,0.2208620512292974,,46.8,0.0,0.385
2021-09-22,,,45.0,1.8,0.385
2021-09-23,0.0074655194230039,,50.6,0.1,0.386
2021-09-24,0.0335891838602915,,52.0,1.2,0.388
2021-09-25,0.0691176470588235,,51.8,0.0,0.383
2021-09-26,0.1362640195952043,,49.2,9.5,0.387
2021-09-27,0.2124395881487707,,47.2,7.9,0.384
2021-09-28,0.2386759581881533,,53.9,0.3,0.384
2021-09-29,0.4958280657395701,,50.8,0.0,0.385
2021-09-30,0.0225055083412023,0.3443,50.9,11.7,0.385
2021-10-01,0.3443994601889338,,58.2,1.0,0.382
2021-10-02,0.0512154512154512,,54.4,3.3,0.381
2021-10-03,0.9347970725216236,,45.6,3.0,0.384
2021-10-04,0.4794780545670225,,44.4,3.8,0.383
2021-10-05,0.6415734147168531,,48.8,1.3,0.384
2021-10-06,0.0579150579150579,,52.4,2.4,0.384
2021-10-07,0.0192423331328923,,64.8,4.4,0.387
2021-10-08,0.0287610619469026,,59.8,3.6,0.384
2021-10-09,0.0064979017192364,,65.0,4.0,0.379
2021-10-10,0.0461295645311715,,68.6,0.0,0.385
2021-10-11,0.1336730693845551,,70.2,0.0,0.383
2021-10-12,0.0274744879754513,,65.5,1.1,0.38
2021-10-13,0.0577451879010082,,63.1,0.1,0.386
2021-10-14,0.015397477879189,,57.3,2.6,0.388
2021-10-15,0.0885820141461771,,59.8,0.0,0.378
2021-10-16,0.0551214361140443,0.751,61.0,11.5,0.382
2021-10-17,0.0224220927286546,,67.2,1.0,0.383
